language,domain,record_id,text,target_task,aspect,aspect_is_null,source_count,distinct_va,distinct_opinions,distinct_categories,conflict_type,valence_min,valence_max,valence_spread,arousal_min,arousal_max,arousal_spread,max_va_distance,opinions,categories,vas
zho,restaurant,R2830:S000,炸魷魚我最喜歡的商品，酥脆的口感跟醬的搭配加上檸檬酸酸的很開胃。,1,炸魷魚,False,3,3,3,1,opinion_varies,6.0,7.5,1.5,5.5,7.33,1.83,2.36619948440532,"[""很開胃"", ""最喜歡"", ""酥脆""]","[""food#quality""]","[[6.0, 5.5], [6.5, 6.33], [7.5, 7.33]]"
zho,restaurant,R2832:S006,但裡面的馬鈴薯沒有熟完全，還蠻油的有點可惜。,1,馬鈴薯,False,2,2,2,1,opinion_varies,4.75,5.5,0.75,5.25,5.75,0.5,0.9013878188659973,"[""有點可惜"", ""還蠻油""]","[""food#quality""]","[[4.75, 5.25], [5.5, 5.75]]"
zho,restaurant,R2833:S004,鮮蝦彈牙不錯吃。,1,鮮蝦,False,2,2,2,1,opinion_varies,5.88,5.88,0.0,5.38,5.62,0.2400000000000002,0.2400000000000002,"[""不錯吃"", ""彈牙""]","[""food#quality""]","[[5.88, 5.38], [5.88, 5.62]]"
zho,restaurant,R2834:S002,麵包本體卻仍有蓬鬆的口感，不會乾澀。,1,麵包,False,2,2,2,1,opinion_varies,6.0,6.5,0.5,5.83,6.0,0.16999999999999993,0.5281098370604357,"[""不會乾澀"", ""蓬鬆""]","[""food#quality""]","[[6.0, 5.83], [6.5, 6.0]]"
zho,restaurant,R2836:S003,炸魚墨西哥非常美味，很道地的美式口味。,1,炸魚墨西哥,False,2,2,2,1,opinion_varies,6.5,7.0,0.5,5.75,6.5,0.75,0.9013878188659973,"[""很道地"", ""非常美味""]","[""food#quality""]","[[6.5, 5.75], [7.0, 6.5]]"
zho,restaurant,R2838:S006,薯塊份量也不少，吃完非常有飽足感。,1,薯塊份量,False,2,2,2,1,opinion_varies,5.83,6.67,0.8399999999999999,5.17,6.5,1.33,1.5730543537970962,"[""不少"", ""非常有飽足感""]","[""food#style_options""]","[[5.83, 5.17], [6.67, 6.5]]"
zho,restaurant,R2839:S008,薯餅更是其他地方少有的美味，必點。,1,薯餅,False,2,2,2,1,opinion_varies,6.33,6.83,0.5,5.83,6.67,0.8399999999999999,0.9775479527879948,"[""必點"", ""美味""]","[""food#quality""]","[[6.33, 5.83], [6.83, 6.67]]"
zho,restaurant,R2840:S012,但套餐的濃湯似乎濃了點到發酸的感覺。,1,濃湯,False,2,2,2,1,opinion_varies,4.12,5.5,1.38,5.62,5.88,0.2599999999999998,1.4042791745233565,"[""濃了點"", ""發酸""]","[""food#quality""]","[[4.12, 5.62], [5.5, 5.88]]"
zho,restaurant,R2841:S006,薯泥很好吃，配它的醬很讚。,1,薯泥,False,2,2,2,1,opinion_varies,6.67,6.67,0.0,6.17,6.33,0.16000000000000014,0.16000000000000014,"[""很好吃"", ""很讚""]","[""food#quality""]","[[6.67, 6.17], [6.67, 6.33]]"
zho,restaurant,R2843:S001,墨西哥餐點吃起來很棒很好吃。,1,墨西哥餐點,False,2,2,2,1,opinion_varies,6.83,7.0,0.16999999999999993,6.33,6.5,0.16999999999999993,0.24041630560342606,"[""很好吃"", ""很棒""]","[""food#quality""]","[[6.83, 6.5], [7.0, 6.33]]"
zho,restaurant,R2844:S003,牛肉堡牛肉多汁好吃。,1,牛肉,False,2,2,2,1,opinion_varies,5.83,6.17,0.33999999999999986,5.5,5.5,0.0,0.33999999999999986,"[""多汁"", ""好吃""]","[""food#quality""]","[[5.83, 5.5], [6.17, 5.5]]"
zho,restaurant,R2845:S004,炸雞腿排多汁，配上花生醬表現中規中矩。,1,炸雞腿排,False,2,2,2,1,opinion_varies,5.0,5.88,0.8799999999999999,5.0,5.5,0.5,1.0121264743103995,"[""中規中矩"", ""多汁""]","[""food#quality""]","[[5.0, 5.0], [5.88, 5.5]]"
zho,restaurant,R2848:S021,肉質更軟嫩一些也不柴。,1,肉質,False,2,2,2,1,opinion_varies,5.67,6.33,0.6600000000000001,5.0,5.83,0.8300000000000001,1.0604244433244645,"[""不柴"", ""更軟嫩一些""]","[""food#quality""]","[[5.67, 5.0], [6.33, 5.83]]"
zho,restaurant,R2851:S007,地瓜葉超級好吃很嫩很嫩。,1,地瓜葉,False,2,2,2,1,opinion_varies,6.5,7.0,0.5,6.0,6.5,0.5,0.7071067811865476,"[""很嫩很嫩"", ""超級好吃""]","[""food#quality""]","[[6.5, 6.0], [7.0, 6.5]]"
zho,restaurant,R2852:S004,清燉的口感很清爽，不會很淡。,1,清燉的口感,False,2,2,2,1,opinion_varies,5.83,6.33,0.5,5.33,6.0,0.6699999999999999,0.8360023923410745,"[""不會很淡"", ""很清爽""]","[""food#quality""]","[[5.83, 5.33], [6.33, 6.0]]"
zho,restaurant,R2853:S004,而且羊肉一點都不羶，軟嫩好吃。,1,羊肉,False,3,2,3,1,opinion_varies,6.0,6.5,0.5,5.5,5.5,0.0,0.5,"[""一點都不羶"", ""好吃"", ""軟嫩""]","[""food#quality""]","[[6.0, 5.5], [6.5, 5.5]]"
zho,restaurant,R2854:S006,黑糖粉圓很甜，超喜歡。,1,黑糖粉圓,False,2,2,2,1,opinion_varies,6.75,7.25,0.5,6.0,7.0,1.0,1.118033988749895,"[""很甜"", ""超喜歡""]","[""food#quality""]","[[6.75, 6.0], [7.25, 7.0]]"
zho,restaurant,R2854:S007,茶飲有註明微苦，但喝起來其實回甘好喝。,1,茶飲,False,2,2,2,1,opinion_varies,6.17,6.5,0.33000000000000007,5.67,6.17,0.5,0.5990826320300064,"[""回甘"", ""好喝""]","[""drinks#quality""]","[[6.17, 5.67], [6.5, 6.17]]"
zho,restaurant,R2858:S004,清燉則加了薑絲和地瓜葉，味道很不錯也不會膩口。,1,味道,False,2,2,2,1,opinion_varies,5.75,6.25,0.5,5.25,5.75,0.5,0.7071067811865476,"[""不會膩口"", ""很不錯""]","[""food#quality""]","[[5.75, 5.25], [6.25, 5.75]]"
zho,restaurant,R2859:S012,牛肉入口偏軟，沒有腥味。,1,牛肉,False,2,2,2,1,opinion_varies,4.83,5.5,0.6699999999999999,5.17,5.33,0.16000000000000014,0.6888396039717809,"[""偏軟"", ""沒有腥味""]","[""food#quality""]","[[4.83, 5.33], [5.5, 5.17]]"
zho,restaurant,R2859:S018,羊肉軟嫩一珉即化。,1,羊肉,False,2,2,2,1,opinion_varies,6.17,6.5,0.33000000000000007,5.83,6.17,0.33999999999999986,0.4738143096192853,"[""一珉即化"", ""軟嫩""]","[""food#quality""]","[[6.17, 5.83], [6.5, 6.17]]"
zho,restaurant,R2865:S014,吃起來普普稱不上是好吃。,1,,True,2,2,2,1,opinion_varies,5.0,5.0,0.0,5.0,5.17,0.16999999999999993,0.16999999999999993,"[""普普"", ""稱不上是好吃""]","[""food#quality""]","[[5.0, 5.0], [5.0, 5.17]]"
zho,restaurant,R2866:S014,羊肉入口即化，沒有腥味。,1,羊肉,False,2,2,2,1,opinion_varies,5.5,6.67,1.17,5.17,6.33,1.1600000000000001,1.6475739740600421,"[""入口即化"", ""沒有腥味""]","[""food#quality""]","[[5.5, 5.17], [6.67, 6.33]]"
zho,restaurant,R2867:S007,加點的粉圓比較晚上來粉圓就糊糊的，也不是很冰，扣一顆星。,1,粉圓,False,2,2,2,1,opinion_varies,4.67,4.67,0.0,4.67,4.83,0.16000000000000014,0.16000000000000014,"[""不是很冰"", ""糊糊""]","[""food#quality""]","[[4.67, 4.67], [4.67, 4.83]]"
zho,restaurant,R2869:S005,肉羹湯蒜香十足，肉羹紮實好吃。,1,肉羹,False,2,2,2,1,opinion_varies,6.75,7.0,0.25,6.25,6.5,0.25,0.3535533905932738,"[""好吃"", ""紮實""]","[""food#quality""]","[[6.75, 6.25], [7.0, 6.5]]"
zho,restaurant,R2871:S006,油豆腐也很讚，整個滷的很入味。,1,油豆腐,False,2,2,2,1,opinion_varies,6.83,7.0,0.16999999999999993,7.0,7.33,0.33000000000000007,0.37121422386541175,"[""很入味"", ""很讚""]","[""food#quality""]","[[6.83, 7.0], [7.0, 7.33]]"
zho,restaurant,R2872:S003,他們家的肉似乎是比較大塊而且很紮實。,1,肉,False,2,2,2,2,opinion_and_category_vary,6.0,6.5,0.5,5.62,6.12,0.5,0.7071067811865476,"[""很紮實"", ""比較大塊""]","[""food#quality"", ""food#style_options""]","[[6.0, 5.62], [6.5, 6.12]]"
zho,restaurant,R2874:S008,個人覺得瘦肉不乾很嫩，但醬汁有點偏鹹。,1,瘦肉,False,2,2,2,1,opinion_varies,5.5,6.75,1.25,4.75,6.25,1.5,1.9525624189766635,"[""不乾"", ""很嫩""]","[""food#quality""]","[[5.5, 4.75], [6.75, 6.25]]"
zho,restaurant,R2880:S021,肉條有裹粉，口感偏軟沒有紮實感。,1,口感,False,2,2,2,1,opinion_varies,4.12,4.38,0.2599999999999998,5.38,5.62,0.2400000000000002,0.3538361202590826,"[""偏軟"", ""沒有紮實感""]","[""food#quality""]","[[4.12, 5.38], [4.38, 5.62]]"
zho,restaurant,R2888:S009,豬血湯果然很小碗，但是還不錯喝。,1,豬血湯,False,2,2,2,2,opinion_and_category_vary,4.25,5.75,1.5,4.5,5.25,0.75,1.6770509831248424,"[""很小碗"", ""還不錯喝""]","[""food#quality"", ""food#style_options""]","[[4.25, 4.5], [5.75, 5.25]]"
zho,restaurant,R2888:S012,糯米腸果然很少，有油耗味。,1,糯米腸,False,2,2,2,2,opinion_and_category_vary,4.0,4.25,0.25,5.38,5.88,0.5,0.5590169943749475,"[""很少"", ""有油耗味""]","[""food#quality"", ""food#style_options""]","[[4.0, 5.38], [4.25, 5.88]]"
zho,restaurant,R2890:S022,雖然大腸處理得很乾淨無異味，但滷汁稍淡。,1,大腸,False,2,2,2,1,opinion_varies,5.5,6.75,1.25,5.0,6.25,1.25,1.7677669529663689,"[""很乾淨"", ""無異味""]","[""food#quality""]","[[5.5, 5.0], [6.75, 6.25]]"
zho,restaurant,R2892:S000,豬血本體嫩嫩無腥，真的很不錯的口味很喜歡。,1,豬血,False,4,3,4,1,opinion_varies,5.5,6.5,1.0,4.75,6.5,1.75,2.0155644370746373,"[""嫩嫩"", ""很喜歡"", ""無腥"", ""真的很不錯""]","[""food#quality""]","[[5.5, 4.75], [5.75, 5.0], [6.5, 6.5]]"
zho,restaurant,R2892:S001,豬皮很驚訝的是處理的很乾淨，入口好咬。,1,豬皮,False,2,2,2,1,opinion_varies,6.0,6.25,0.25,5.5,5.75,0.25,0.3535533905932738,"[""好咬"", ""很乾淨""]","[""food#quality""]","[[6.0, 5.5], [6.25, 5.75]]"
zho,restaurant,R2892:S003,米腸這個真的很好吃，單吃稍嫌無味。,1,米腸,False,2,2,2,1,opinion_varies,4.5,6.67,2.17,4.83,6.5,1.67,2.7382110948573706,"[""真的很好吃"", ""稍嫌無味""]","[""food#quality""]","[[4.5, 4.83], [6.67, 6.5]]"
zho,restaurant,R2893:S024,米腸的話一般般，單吃有點無味。,1,米腸,False,2,2,2,1,opinion_varies,4.33,5.0,0.6699999999999999,5.0,5.17,0.16999999999999993,0.6912307863514181,"[""一般般"", ""有點無味""]","[""food#quality""]","[[4.33, 5.17], [5.0, 5.0]]"
zho,restaurant,R2894:S008,豬血湯的話就普普通通，沒什麼特別的。,1,豬血湯,False,2,2,2,1,opinion_varies,4.75,5.0,0.25,5.0,5.0,0.0,0.25,"[""普普通通"", ""沒什麼特別""]","[""food#quality""]","[[4.75, 5.0], [5.0, 5.0]]"
zho,restaurant,R2901:S000,豬血湯稍濁但喝來不油。,1,豬血湯,False,2,2,2,1,opinion_varies,4.5,5.5,1.0,5.0,5.25,0.25,1.0307764064044151,"[""不油"", ""稍濁""]","[""food#quality""]","[[4.5, 5.0], [5.5, 5.25]]"
zho,restaurant,R2902:S010,燙小卷最推薦的，很新鮮。,1,燙小卷,False,2,2,2,1,opinion_varies,6.67,7.0,0.33000000000000007,5.83,7.33,1.5,1.5358710883404245,"[""很新鮮"", ""最推薦""]","[""food#quality""]","[[6.67, 5.83], [7.0, 7.33]]"
zho,restaurant,R2906:S000,米腸吃起來沒啥味道，相當普通。,1,米腸,False,2,2,2,1,opinion_varies,4.88,5.0,0.1200000000000001,5.0,5.0,0.0,0.1200000000000001,"[""沒啥味道"", ""相當普通""]","[""food#quality""]","[[4.88, 5.0], [5.0, 5.0]]"
zho,restaurant,R2908:S007,炒小管卵$270:這個大推超好吃第一次吃到很喜歡。,1,炒小管卵,False,3,3,3,1,opinion_varies,6.75,7.75,1.0,7.0,7.75,0.75,1.25,"[""大推"", ""很喜歡"", ""超好吃""]","[""food#quality""]","[[6.75, 7.0], [7.25, 7.0], [7.75, 7.75]]"
zho,restaurant,R2909:S025,服務不用期待，超級糟糕。,1,服務,False,2,2,2,1,opinion_varies,2.83,3.5,0.6699999999999999,5.83,6.83,1.0,1.2037026210821342,"[""不用期待"", ""超級糟糕""]","[""service#general""]","[[2.83, 6.83], [3.5, 5.83]]"
zho,restaurant,R2910:S002,鮮蚵滷肉飯美味新鮮好吃，但真心不便宜。,1,鮮蚵滷肉飯,False,4,3,4,2,opinion_and_category_vary,4.25,6.5,2.25,5.0,6.5,1.5,2.704163456597992,"[""好吃"", ""新鮮"", ""真心不便宜"", ""美味""]","[""food#prices"", ""food#quality""]","[[4.25, 5.0], [6.5, 6.25], [6.5, 6.5]]"
zho,restaurant,R2910:S007,小卷麵線及小卷米粉都不錯很鮮甜，不過有點鹹。,1,小卷麵線,False,3,3,3,1,opinion_varies,4.5,6.5,2.0,5.0,6.25,1.25,2.358495283014151,"[""不錯"", ""很鮮甜"", ""有點鹹""]","[""food#quality""]","[[4.5, 5.0], [5.5, 5.5], [6.5, 6.25]]"
zho,restaurant,R2910:S007,小卷麵線及小卷米粉都不錯很鮮甜，不過有點鹹。,1,小卷米粉,False,3,3,3,1,opinion_varies,4.5,6.5,2.0,5.0,6.25,1.25,2.358495283014151,"[""不錯"", ""很鮮甜"", ""有點鹹""]","[""food#quality""]","[[4.5, 5.0], [5.5, 5.5], [6.5, 6.25]]"
zho,restaurant,R2910:S021,用餐環境來說算是尚可，不好也不壞。,1,用餐環境,False,2,2,2,1,opinion_varies,5.0,5.25,0.25,5.0,5.12,0.1200000000000001,0.277308492477241,"[""不好也不壞"", ""算是尚可""]","[""ambience#general""]","[[5.0, 5.0], [5.25, 5.12]]"
zho,restaurant,R2911:S002,滷肉不錯吃有口感，但給的相對吝嗇了點。,1,滷肉,False,3,3,3,2,opinion_and_category_vary,4.33,5.83,1.5,5.17,5.67,0.5,1.5811388300841898,"[""不錯吃"", ""吝嗇了點"", ""有口感""]","[""food#quality"", ""food#style_options""]","[[4.33, 5.17], [5.83, 5.5], [5.83, 5.67]]"
zho,restaurant,R2921:S007,絲瓜炒蛋鮮甜美味，但份量有點少有點可惜。,1,絲瓜炒蛋,False,2,2,2,1,opinion_varies,4.5,6.5,2.0,5.25,6.0,0.75,2.1360009363293826,"[""有點可惜"", ""鮮甜美味""]","[""food#quality""]","[[4.5, 5.25], [6.5, 6.0]]"
zho,restaurant,R2925:S011,唯一還可以的就是月亮蝦餅，但就也普通不到好吃的程度。,1,月亮蝦餅,False,2,2,2,1,opinion_varies,5.0,5.17,0.16999999999999993,5.0,5.33,0.33000000000000007,0.37121422386541175,"[""唯一還可以"", ""普通""]","[""food#quality""]","[[5.0, 5.0], [5.17, 5.33]]"
zho,restaurant,R2929:S007,煎餅必點，有點的餐點內覺得最好吃的。,1,煎餅,False,2,2,2,1,opinion_varies,7.0,7.5,0.5,7.12,7.38,0.2599999999999998,0.5635601121442148,"[""必點"", ""最好吃""]","[""food#quality""]","[[7.0, 7.38], [7.5, 7.12]]"
zho,restaurant,R2930:S010,還有海鮮煎餅，新鮮又煎得酥脆，超推。,1,海鮮煎餅,False,3,2,3,1,opinion_varies,5.88,6.75,0.8700000000000001,5.38,6.5,1.12,1.4182030884185806,"[""新鮮"", ""超推"", ""酥脆""]","[""food#quality""]","[[5.88, 5.38], [6.75, 6.5]]"
zho,restaurant,R2933:S000,推薦必點海鮮煎餅，份量很大可能需要四個人才吃得完。,1,海鮮煎餅,False,2,2,2,1,opinion_varies,6.0,7.0,1.0,5.5,6.0,0.5,1.118033988749895,"[""必點"", ""推薦""]","[""food#quality""]","[[6.0, 5.5], [7.0, 6.0]]"
zho,restaurant,R2938:S007,煎餅確實是脆香又大片。,1,煎餅,False,2,2,2,2,opinion_and_category_vary,5.67,6.33,0.6600000000000001,5.33,6.0,0.6699999999999999,0.9404786015641186,"[""大片"", ""脆香""]","[""food#quality"", ""food#style_options""]","[[5.67, 5.33], [6.33, 6.0]]"
zho,restaurant,R2941:S006,用餐區油煙濃厚，完全不通風。,1,用餐區,False,2,2,2,1,opinion_varies,3.5,3.5,0.0,6.0,6.33,0.33000000000000007,0.33000000000000007,"[""完全不通風"", ""油煙濃厚""]","[""restaurant#miscellaneous""]","[[3.5, 6.0], [3.5, 6.33]]"
zho,restaurant,R2943:S005,尤其海鮮煎餅好好吃，只要有去是必點之一。,1,海鮮煎餅,False,2,2,2,1,opinion_varies,6.5,7.0,0.5,6.0,7.5,1.5,1.5811388300841898,"[""好好吃"", ""必點""]","[""food#quality""]","[[6.5, 6.0], [7.0, 7.5]]"
zho,restaurant,R2951:S005,整體來說東西好吃，而且店內的裝潢真的很棒很用心。,1,裝潢,False,2,2,2,1,opinion_varies,6.0,6.5,0.5,5.5,6.0,0.5,0.7071067811865476,"[""很用心"", ""真的很棒""]","[""ambience#general""]","[[6.0, 5.5], [6.5, 6.0]]"
zho,restaurant,R2952:S000,除了肉炒得有點柴又太甜之外，其餘東西還不錯吃。,1,肉,False,2,2,2,1,opinion_varies,4.25,4.75,0.5,4.75,6.5,1.75,1.8200274723201295,"[""太甜"", ""有點柴""]","[""food#quality""]","[[4.25, 6.5], [4.75, 4.75]]"
zho,restaurant,R2953:S000,炒水蓮就是好吃的水蓮，然後超級大一盤，必須讚爆的份量。,1,炒水蓮,False,2,2,2,2,opinion_and_category_vary,6.33,6.5,0.16999999999999993,5.67,6.33,0.6600000000000001,0.6815423684555496,"[""好吃"", ""超級大一盤""]","[""food#quality"", ""food#style_options""]","[[6.33, 6.33], [6.5, 5.67]]"
zho,restaurant,R2957:S004,大推蒜頭蛤蜊雞湯，非常棒。,1,蒜頭蛤蜊雞湯,False,2,2,2,1,opinion_varies,7.17,7.17,0.0,7.0,7.17,0.16999999999999993,0.16999999999999993,"[""大推"", ""非常棒""]","[""food#quality""]","[[7.17, 7.0], [7.17, 7.17]]"
zho,restaurant,R2962:S009,鱘龍魚片蠻乾，不是很嫩。,1,鱘龍魚片,False,2,2,2,1,opinion_varies,4.17,4.5,0.33000000000000007,5.0,5.17,0.16999999999999993,0.37121422386541175,"[""不是很嫩"", ""蠻乾""]","[""food#quality""]","[[4.17, 5.17], [4.5, 5.0]]"
zho,restaurant,R2968:S006,金門海石蚵個頭嬌小但卻非常鮮甜。,1,金門海石蚵,False,2,2,2,2,opinion_and_category_vary,5.5,7.0,1.5,5.33,6.5,1.17,1.9023406634985227,"[""嬌小"", ""非常鮮甜""]","[""food#quality"", ""food#style_options""]","[[5.5, 5.33], [7.0, 6.5]]"
zho,restaurant,R2969:S000,鍋貼跟尋常的鍋貼不同雖然小小偏油但不會油膩。,1,鍋貼,False,3,3,3,2,opinion_and_category_vary,4.0,5.5,1.5,4.5,5.5,1.0,1.5811388300841898,"[""不會油膩"", ""偏油"", ""小小""]","[""food#quality"", ""food#style_options""]","[[4.0, 4.5], [4.5, 5.5], [5.5, 5.0]]"
zho,restaurant,R2969:S003,餅皮酥脆超好吃。,1,餅皮,False,2,2,2,1,opinion_varies,6.0,7.0,1.0,5.5,6.67,1.17,1.5391231269784753,"[""超好吃"", ""酥脆""]","[""food#quality""]","[[6.0, 5.5], [7.0, 6.67]]"
zho,restaurant,R2969:S004,排骨讓人驚艷調味很讚，可惜帶骨。,1,排骨,False,2,2,2,1,opinion_varies,4.75,6.75,2.0,5.0,7.0,2.0,2.8284271247461903,"[""帶骨"", ""讓人驚艷""]","[""food#quality""]","[[4.75, 5.0], [6.75, 7.0]]"
zho,restaurant,R2970:S006,石蚵煎蛋就是蚵仔超小，毫無海鮮味 。,1,蚵仔,False,2,2,2,2,opinion_and_category_vary,4.5,4.5,0.0,4.5,4.83,0.33000000000000007,0.33000000000000007,"[""毫無海鮮味"", ""超小""]","[""food#quality"", ""food#style_options""]","[[4.5, 4.5], [4.5, 4.83]]"
zho,restaurant,R2980:S008,排骨酥很少而且沒特別好吃。,1,排骨酥,False,2,2,2,2,opinion_and_category_vary,4.17,4.33,0.16000000000000014,4.83,5.5,0.6699999999999999,0.6888396039717809,"[""很少"", ""沒特別好吃""]","[""food#quality"", ""food#style_options""]","[[4.17, 5.5], [4.33, 4.83]]"
zho,restaurant,R2981:S009,但還是無法挽回這失敗的鍋貼大概吃了兩顆你就會開始反胃。,1,鍋貼,False,2,2,2,1,opinion_varies,3.0,3.88,0.8799999999999999,5.5,6.12,0.6200000000000001,1.0764757312638311,"[""反胃"", ""失敗""]","[""food#quality""]","[[3.0, 6.12], [3.88, 5.5]]"
zho,restaurant,R2981:S014,且糖醋醬真的是死甜又勾芡到爆。,1,糖醋醬,False,2,2,2,1,opinion_varies,4.0,4.17,0.16999999999999993,5.17,5.33,0.16000000000000014,0.23345235059857508,"[""勾芡到爆"", ""真的是死甜""]","[""food#quality""]","[[4.0, 5.33], [4.17, 5.17]]"
zho,restaurant,R2982:S010,醉雞軟嫩的雞肉吃來不柴十分美味。,1,雞肉,False,2,2,2,1,opinion_varies,5.75,7.0,1.25,5.25,6.5,1.25,1.7677669529663689,"[""不柴"", ""十分美味""]","[""food#quality""]","[[5.75, 5.25], [7.0, 6.5]]"
zho,restaurant,R2986:S019,蛋煎的很香酥好吃。,1,蛋,False,2,2,2,1,opinion_varies,6.25,6.5,0.25,5.25,6.0,0.75,0.7905694150420949,"[""好吃"", ""很香酥""]","[""food#quality""]","[[6.25, 5.25], [6.5, 6.0]]"
zho,restaurant,R2997:S003,林家臭豆腐是我吃過最好吃最特別的臭豆腐了。,1,臭豆腐,False,2,2,2,1,opinion_varies,7.0,7.17,0.16999999999999993,6.67,7.17,0.5,0.5281098370604357,"[""最好吃"", ""最特別""]","[""food#quality""]","[[7.0, 7.17], [7.17, 6.67]]"
zho,restaurant,R2998:S010,臭豆腐吃起來也沒有什麼特別好吃不知在貴什麼。,1,臭豆腐,False,2,2,2,2,opinion_and_category_vary,4.33,4.83,0.5,4.83,5.0,0.16999999999999993,0.5281098370604357,"[""沒有什麼特別好吃"", ""貴""]","[""food#prices"", ""food#quality""]","[[4.33, 4.83], [4.83, 5.0]]"
zho,restaurant,R3011:S003,平價又好吃的餐廳。,1,餐廳,False,2,2,2,2,opinion_and_category_vary,5.5,6.0,0.5,5.17,5.33,0.16000000000000014,0.5249761899362675,"[""好吃"", ""平價""]","[""food#quality"", ""restaurant#prices""]","[[5.5, 5.17], [6.0, 5.33]]"
zho,restaurant,R3014:S006,然後飲料便宜好喝豬排咖哩有夠鹹。,1,飲料,False,2,2,2,2,opinion_and_category_vary,5.67,5.83,0.16000000000000014,5.17,5.33,0.16000000000000014,0.2262741699796954,"[""便宜"", ""好喝""]","[""drinks#prices"", ""drinks#quality""]","[[5.67, 5.17], [5.83, 5.33]]"
zho,restaurant,R3014:S013,飲料一杯50元便宜大杯好喝超推。,1,飲料,False,4,4,4,3,opinion_and_category_vary,5.5,7.17,1.67,5.0,7.33,2.33,2.8666705426330386,"[""便宜"", ""大杯"", ""好喝"", ""超推""]","[""drinks#prices"", ""drinks#quality"", ""drinks#style_options""]","[[5.5, 5.0], [5.67, 5.17], [6.5, 5.67], [7.17, 7.33]]"
zho,restaurant,R3019:S005,可惜豬排略硬這還有進步空間。,1,豬排,False,2,2,2,1,opinion_varies,4.5,4.62,0.1200000000000001,5.38,5.38,0.0,0.1200000000000001,"[""有進步空間"", ""略硬""]","[""food#quality""]","[[4.5, 5.38], [4.62, 5.38]]"
zho,restaurant,R3021:S008,咖哩是好吃的，肉的部分也不錯但是有點太油。,1,肉,False,2,2,2,1,opinion_varies,4.25,5.5,1.25,4.75,5.25,0.5,1.346291201783626,"[""不錯"", ""有點太油""]","[""food#quality""]","[[4.25, 4.75], [5.5, 5.25]]"
zho,restaurant,R3025:S000,炸豬排非常大份，軟硬適中不會太乾。,1,炸豬排,False,3,2,3,2,opinion_and_category_vary,5.5,6.0,0.5,5.0,5.5,0.5,0.7071067811865476,"[""不會太乾"", ""軟硬適中"", ""非常大份""]","[""food#quality"", ""food#style_options""]","[[5.5, 5.0], [6.0, 5.5]]"
zho,restaurant,R3025:S010,烤雞腿很入味，不需搭配咖哩就很好吃。,1,烤雞腿,False,2,2,2,1,opinion_varies,6.67,6.83,0.16000000000000014,6.33,6.5,0.16999999999999993,0.23345235059857508,"[""很入味"", ""很好吃""]","[""food#quality""]","[[6.67, 6.33], [6.83, 6.5]]"
