language,domain,record_id,text,target_subtask,structure,source_count,vas,opinions,categories
zho,restaurant,R0055:S012,大腸有嚼勁味淡無臊。,1,['大腸'],3,"[[5.25, 5.0], [5.25, 5.25], [5.5, 5.25]]","['味淡', '有嚼勁', '無臊']",['FOOD#QUALITY']
zho,restaurant,R0056:S051,我點的烤榛果拿鐵，是我喜歡的味道，喝起來不會膩。,1,['烤榛果拿鐵'],2,"[[6.0, 5.33], [6.17, 5.5]]","['不會膩', '喜歡']",['DRINKS#QUALITY']
zho,restaurant,R0057:S055,雖然這碗湯喝起來很普通，但很有居家的感覺。,1,['湯'],2,"[[5.0, 4.83], [5.33, 5.33]]","['很有居家的感覺', '普通']",['FOOD#QUALITY']
zho,restaurant,R0057:S071,一口咬下，裡面的蝦子也不少，而且非常爽脆。,1,['蝦子'],2,"[[6.25, 6.0], [6.75, 6.88]]","['不少', '非常爽脆']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0057:S078,撈麵的口感非常彈牙，不會過軟。,1,['撈麵的口感'],2,"[[6.38, 6.12], [6.75, 6.62]]","['不會過軟', '非常彈牙']",['FOOD#QUALITY']
zho,restaurant,R0057:S080,醬油也是鮮甜適中，不會很油膩。,1,['醬油'],2,"[[6.0, 5.88], [6.38, 6.25]]","['不會很油膩', '鮮甜適中']",['FOOD#QUALITY']
zho,restaurant,R0060:S025,味噌湯蠻好喝的，不死鹹。,1,['味噌湯'],2,"[[6.25, 5.25], [6.25, 5.62]]","['不死鹹', '蠻好喝']",['FOOD#QUALITY']
zho,restaurant,R0066:S026,蜜煮芋頭口感極差，吃起來爛爛的。,1,['蜜煮芋頭口感'],2,"[[3.0, 6.75], [3.5, 5.5]]","['極差', '爛爛']",['FOOD#QUALITY']
zho,restaurant,R0070:S020,他們家的紅茶喝起來會有一種回甘的味道，但還是有點澀就是了。,1,['紅茶'],2,"[[4.33, 5.0], [6.33, 6.33]]","['回甘', '有點澀']",['DRINKS#QUALITY']
zho,restaurant,R0074:S008,可以喝到的雞的鮮甜，而且湯非常的清澈，喝起來很舒服。,1,['湯'],2,"[[6.0, 5.5], [7.0, 6.5]]","['很舒服', '非常的清澈']",['FOOD#QUALITY']
zho,restaurant,R0077:S038,粒粒分明的紅豆，道出的盡是軟綿的好滋味。,1,['紅豆'],2,"[[6.0, 5.38], [6.0, 5.5]]","['粒粒分明', '軟綿']",['FOOD#QUALITY']
zho,restaurant,R0077:S052,而大吉烤茶的珍珠烤奶，喝完不會口乾舌燥，奶香濃郁。,1,['珍珠烤奶'],2,"[[5.83, 5.67], [6.17, 5.83]]","['不會口乾舌燥', '奶香濃郁']",['DRINKS#QUALITY']
zho,restaurant,R0078:S010,麵包是佛卡夏，外酥內軟好吃。,1,['佛卡夏'],2,"[[5.67, 5.5], [6.0, 5.33]]","['外酥內軟', '好吃']",['FOOD#QUALITY']
zho,restaurant,R0078:S034,臘肉Q軟好吃。,1,['臘肉'],2,"[[6.0, 5.38], [6.12, 5.5]]","['Q軟', '好吃']",['FOOD#QUALITY']
zho,restaurant,R0078:S035,麵條同樣的Q彈好吃。,1,['麵條'],2,"[[6.75, 6.12], [6.88, 6.25]]","['Q彈', '好吃']",['FOOD#QUALITY']
zho,restaurant,R0084:S092,豬肉豐腴不膩，油脂滑順。,1,['豬肉'],3,"[[6.0, 5.0], [6.17, 5.0]]","['不膩', '油脂滑順', '豐腴']",['FOOD#QUALITY']
zho,restaurant,R0084:S094,吃來多汁且無異味，整體來看處理得很好。,1,[None],3,"[[5.75, 5.5], [6.5, 6.5], [6.75, 6.75]]","['多汁', '很好', '無異味']",['FOOD#QUALITY']
zho,restaurant,R0084:S106,冰淇淋也是好吃，不會過於甜膩。,1,['冰淇淋'],2,"[[6.38, 6.25], [6.75, 6.38]]","['不會過於甜膩', '好吃']",['FOOD#QUALITY']
zho,restaurant,R0088:S004,搭配帶香味的酸菜，滿新奇的。,1,['酸菜'],2,"[[6.17, 6.17], [6.5, 5.5]]","['帶香味', '滿新奇']",['FOOD#QUALITY']
zho,restaurant,R0088:S006,肉只有一些些甜味，沒有達到我的標準。,1,['肉'],2,"[[3.67, 6.17], [4.83, 5.33]]","['只有一些些甜味', '沒有達到我的標準']",['FOOD#QUALITY']
zho,restaurant,R0089:S003,好吃平價的中檔火鍋。,1,['火鍋'],2,"[[6.5, 5.5], [6.5, 5.83]]","['好吃', '平價']","['FOOD#PRICES', 'FOOD#QUALITY']"
zho,restaurant,R0099:S121,店家的裝潢非常氣派有特色。,1,['裝潢'],2,"[[6.5, 5.33], [6.5, 6.33]]","['有特色', '非常氣派']",['AMBIENCE#GENERAL']
zho,restaurant,R0100:S021,筍乾爽脆無酸嗆。,1,['筍乾'],2,"[[5.75, 5.12], [6.0, 5.38]]","['無酸嗆', '爽脆']",['FOOD#QUALITY']
zho,restaurant,R0100:S023,豬排油膩感很高，吃太多會想吐。,1,['豬排'],2,"[[2.17, 7.0], [3.5, 5.0]]","['想吐', '油膩感很高']",['FOOD#QUALITY']
zho,restaurant,R0104:S004,沒有冷氣的戶外座，蚊子頗多。,1,['戶外座'],2,"[[3.83, 5.17], [4.0, 4.83]]","['沒有冷氣', '蚊子頗多']",['RESTAURANT#MISCELLANEOUS']
zho,restaurant,R0104:S015,剛上桌的雞皮好脆，沾點椒鹽跟雞油真的好美味。,1,['雞皮'],2,"[[6.33, 6.17], [6.67, 6.5]]","['好脆', '真的好美味']",['FOOD#QUALITY']
zho,restaurant,R0107:S050,超壯觀的擺盤難怪立刻引起大家的注意，真的很吸睛。,1,['擺盤'],2,"[[7.25, 7.62], [7.5, 7.88]]","['真的很吸睛', '超壯觀']",['FOOD#QUALITY']
zho,restaurant,R0111:S007,溫暖溫醇的豚骨湯，沒什麼豬臊味。,1,['豚骨湯'],2,"[[6.12, 5.62], [6.38, 5.75]]","['沒什麼豬臊味', '溫暖溫醇']",['FOOD#QUALITY']
zho,restaurant,R0465:S026,那個麵皮很Q很好吃。,1,['麵皮'],2,"[[6.5, 6.3], [6.7, 6.5]]","['很Q', '很好吃']",['FOOD#QUALITY']
zho,restaurant,R0466:S029,楊枝甘露雖然偏小但是口味非常不錯很值得點來吃。,1,['楊枝甘露'],3,"[[5.0, 5.25], [7.0, 6.5]]","['偏小', '很值得點來吃', '非常不錯']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0466:S030,結論水準之上值得一吃。,1,[None],2,"[[6.0, 5.5], [6.38, 5.75]]","['值得一吃', '水準之上']",['RESTAURANT#GENERAL']
zho,restaurant,R0467:S015,鴨肉的量也蠻多的是我今天最喜歡的一道菜，鹹食得部分鴨血跟豆腐都有入味還算不錯。,1,['鴨肉'],2,"[[6.0, 5.75], [6.75, 7.0]]","['最喜歡的', '蠻多']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0467:S015,鴨肉的量也蠻多的是我今天最喜歡的一道菜，鹹食得部分鴨血跟豆腐都有入味還算不錯。,1,['鴨血'],2,"[[6.0, 5.75], [6.5, 5.75]]","['入味', '還算不錯']",['FOOD#QUALITY']
zho,restaurant,R0467:S015,鴨肉的量也蠻多的是我今天最喜歡的一道菜，鹹食得部分鴨血跟豆腐都有入味還算不錯。,1,['豆腐'],2,"[[6.0, 5.75], [6.5, 5.75]]","['入味', '還算不錯']",['FOOD#QUALITY']
zho,restaurant,R0467:S026,但炸湯圓上菜的時候有點涼了蠻可惜的。,1,['炸湯圓'],2,"[[4.0, 5.0], [4.67, 6.17]]","['有點涼', '蠻可惜']",['FOOD#QUALITY']
zho,restaurant,R0468:S004,招牌顯眼很好找。,1,['招牌'],2,"[[5.67, 5.33], [6.17, 6.33]]","['很好找', '顯眼']",['RESTAURANT#MISCELLANEOUS']
zho,restaurant,R0469:S005,店裡就是家庭式經營的餅店，很溫馨很有味道。,1,['餅店'],2,"[[6.0, 6.0], [6.12, 6.12]]","['很有味道', '很溫馨']",['AMBIENCE#GENERAL']
zho,restaurant,R0469:S017,吃起來健康卻美味的點心。,1,['點心'],2,"[[5.75, 5.5], [5.88, 5.5]]","['健康', '美味']",['FOOD#QUALITY']
zho,restaurant,R0469:S021,肉餅相對來說就是較油跟甜了。,1,['肉餅'],2,"[[4.62, 5.38], [5.0, 5.12]]","['甜', '較油']",['FOOD#QUALITY']
zho,restaurant,R0470:S016,鴨皮微脆又香。,1,['鴨皮'],2,"[[6.5, 5.75], [6.62, 6.0]]","['微脆', '香']",['FOOD#QUALITY']
zho,restaurant,R0471:S038,自由街無名早餐店的蛋餅也是屬於皮比較厚實有彈性的粉漿蛋餅。,1,['粉漿蛋餅'],2,"[[6.12, 5.5], [6.12, 5.75]]","['厚實', '有彈性']",['FOOD#QUALITY']
zho,restaurant,R0472:S037,價格是最貴的188金盤魚肉，是幾乎看不到醋飯的超豪邁尺寸。,1,['金盤魚肉'],2,"[[4.83, 5.83], [7.17, 7.0]]","['最貴', '超豪邁']","['FOOD#PRICES', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0477:S004,大大的排骨很有古早味，味道和口感都很好。,1,['排骨'],2,"[[6.5, 5.0], [6.5, 6.5]]","['大大的', '很有古早味']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0478:S001,可以無限取用泰國米粒粒分明我蠻喜歡的。,1,['泰國米'],2,"[[6.83, 6.33], [7.0, 6.5]]","['無限取用', '粒粒分明']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0478:S005,炸雞也炸的很多汁不膩口。,1,['炸雞'],2,"[[6.75, 5.75], [6.75, 6.25]]","['不膩口', '很多汁']",['FOOD#QUALITY']
zho,restaurant,R0478:S010,冬蔭功湯雖然不大碗但是料還蠻豐盛的。,1,['冬蔭功湯'],2,"[[5.0, 5.17], [6.67, 6.33]]","['不大碗', '蠻豐盛']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0482:S033,湯底清甜好喝。,1,['湯底'],2,"[[6.88, 6.38], [7.0, 6.75]]","['好喝', '清甜']",['FOOD#QUALITY']
zho,restaurant,R0482:S042,雞肉肉質軟嫩好吃。,1,['雞肉肉質'],2,"[[5.75, 5.12], [5.88, 5.12]]","['好吃', '軟嫩']",['FOOD#QUALITY']
zho,restaurant,R0487:S022,大腸滷得很夠味，才90塊就超大一碗。,1,['大腸'],2,"[[6.5, 6.33], [6.5, 6.67]]","['很夠味', '超大一碗']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0487:S050,生腸太硬，咬不太動。,1,['生腸'],2,"[[3.83, 5.0], [4.0, 4.83]]","['咬不太動', '太硬']",['FOOD#QUALITY']
zho,restaurant,R0488:S038,控肉這天蠻雷的，肉眼可見的乾柴，根本咬不下去。,1,['控肉'],3,"[[3.17, 5.67], [3.33, 5.67], [3.33, 6.17]]","['咬不下去', '肉眼可見的乾柴', '蠻雷的']",['FOOD#QUALITY']
zho,restaurant,R0488:S056,豬腳倒是滷的透爛，很夠味。,1,['豬腳'],2,"[[6.5, 6.0], [6.5, 6.17]]","['很夠味', '透爛']",['FOOD#QUALITY']
zho,restaurant,R0488:S059,筍子裡全是薑絲，吃起來帶苦又辣。,1,['薑絲'],2,"[[4.0, 6.0], [4.67, 5.5]]","['帶苦', '辣']",['FOOD#QUALITY']
zho,restaurant,R0488:S061,中間粉絲超級鹹，鹹到難以下嚥。,1,['粉絲'],2,"[[2.5, 6.0], [2.5, 7.0]]","['超級鹹', '難以下嚥']",['FOOD#QUALITY']
zho,restaurant,R0546:S021,這裡的香雞排吃起來不乾不柴，剛炸好馬上咬一口滿多汁的真的超讚,1,['香雞排'],3,"[[5.75, 5.12], [6.12, 5.38], [6.88, 7.12]]","['不乾不柴', '滿多汁的', '真的超讚']",['FOOD#QUALITY']
zho,restaurant,R0553:S073,鮮嫩帶汁酸甜的蕃茄片、鮮脆的生菜與辛而不嗆的生洋蔥增添了豐富的口感。,1,['蕃茄片'],2,"[[6.5, 6.5], [7.0, 6.5]]","['酸甜的', '鮮嫩帶汁']",['FOOD#QUALITY']
zho,restaurant,R0553:S074,整體頗具份量，吃完後飽足感十足。,1,['整體'],2,"[[6.17, 6.17], [6.67, 6.33]]","['頗具份量', '飽足感十足']",['FOOD#STYLE_OPTIONS']
zho,restaurant,R0553:S077,咖喱醬給得非常足量，濃而不稠鹹度適中。,1,['咖喱醬'],3,"[[6.5, 6.25], [7.0, 6.25], [7.0, 6.75]]","['濃而不稠', '非常足量', '鹹度適中']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0553:S099,咖啡拿鐵的口感相當醇厚，微苦不澀香氣濃郁。,1,['咖啡拿鐵'],3,"[[5.0, 5.5], [6.5, 6.5]]","['不澀', '微苦', '香氣濃郁']",['DRINKS#QUALITY']
zho,restaurant,R0553:S102,紅茶鮮奶的茶香明顯，口感滑順不會過於甜膩。,1,['口感'],2,"[[6.17, 6.0], [6.5, 6.17]]","['不會過於甜膩', '滑順']",['DRINKS#QUALITY']
zho,restaurant,R0560:S020,但因為肉比較不油，倒是覺得不會膩口。,1,['肉'],2,"[[6.25, 5.62], [6.25, 5.75]]","['不會膩口', '比較不油']",['FOOD#QUALITY']
zho,restaurant,R0560:S022,香腸口味帶點甜，很小一根不會太肥還蠻好吃的。,1,['香腸'],3,"[[4.33, 5.17], [5.83, 5.5], [6.0, 5.67]]","['不會太肥', '很小一根', '蠻好吃的']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0563:S018,雖然麵體是硬的有嚼勁我喜歡。,1,['麵體'],3,"[[5.25, 5.25], [5.5, 5.5], [6.0, 5.5]]","['喜歡', '有嚼勁', '硬的']",['FOOD#QUALITY']
zho,restaurant,R0566:S012,我愛的點主要是肉好吃紮實。,1,['肉'],2,"[[6.5, 6.17], [6.67, 5.83]]","['好吃', '紮實']",['FOOD#QUALITY']
zho,restaurant,R0566:S018,湯頭因為有油蔥酥芹菜丁，很香不錯喝。,1,['湯頭'],2,"[[6.33, 6.17], [6.33, 6.5]]","['不錯喝', '很香']",['FOOD#QUALITY']
zho,restaurant,R0567:S003,水餃很大顆用料也扎實。,1,['水餃'],2,"[[6.38, 6.12], [6.5, 6.25]]","['很大顆', '用料也扎實']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0572:S033,座位區小小的不大，但很溫馨,1,['座位區'],2,"[[5.17, 5.0], [5.83, 6.0]]","['小小的不大', '很溫馨']",['AMBIENCE#GENERAL']
zho,restaurant,R0573:S016,但飲料的話我其實就不太推，覺得沒有必要升級。,1,['飲料'],2,"[[3.75, 5.0], [4.0, 5.0]]","['不太推', '沒有必要升級']",['DRINKS#QUALITY']
zho,restaurant,R0578:S006,只是麻糬皮吃得出有點乾，有些可惜。,1,['麻糬皮'],2,"[[4.25, 4.5], [4.5, 5.75]]","['有些可惜', '有點乾']",['FOOD#QUALITY']
zho,restaurant,R0582:S043,但雞心偏乾，非我所好。,1,['雞心'],2,"[[4.0, 5.5], [4.25, 5.12]]","['偏乾', '非我所好']",['FOOD#QUALITY']
zho,restaurant,R0582:S046,火侯掌控的不錯，有熟會帶出青椒的清甜、無生澀味。,1,['青椒'],2,"[[5.83, 5.0], [6.0, 5.17]]","['清甜', '無生澀味']",['FOOD#QUALITY']
zho,restaurant,R0584:S028,生腸吃起來帶點脆口又帶點嚼勁，非常討喜。,1,['生腸'],3,"[[6.12, 5.5], [6.75, 6.62]]","['帶點嚼勁', '帶點脆口', '非常討喜']",['FOOD#QUALITY']
zho,restaurant,R0584:S034,蝦子新鮮個頭又大。,1,['蝦子'],2,"[[6.0, 5.62], [6.12, 5.38]]","['大', '新鮮']",['FOOD#QUALITY']
zho,restaurant,R0584:S045,魚肉有點土味還是什麼比較吃不慣。,1,['魚肉'],2,"[[3.83, 5.33], [4.0, 5.0]]","['有點土味', '比較吃不慣']",['FOOD#QUALITY']
zho,restaurant,R0584:S057,鳳爪好吃，軟嫩入味。,1,['鳳爪'],3,"[[5.75, 5.0], [6.25, 6.0]]","['入味', '好吃', '軟嫩']",['FOOD#QUALITY']
zho,restaurant,R0584:S067,鴨粥非常不行既不香調味也不夠，每個人吃一口都面有難色。,1,['鴨粥'],2,"[[2.83, 7.17], [3.0, 5.33]]","['不香', '非常不行']",['FOOD#QUALITY']
zho,restaurant,R0584:S089,蛋塔也好好吃蛋香十足，一個超級小就100元。,1,['蛋塔'],2,"[[4.5, 5.25], [7.0, 6.5]]","['好好吃', '超級小']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0586:S022,酸菜魚很好吃沒土味。,1,['酸菜魚'],2,"[[5.83, 5.17], [6.17, 5.83]]","['很好吃', '沒土味']",['FOOD#QUALITY']
zho,restaurant,R0586:S034,母湯娃娃菜很好吃軟爛，湯汁也很棒!!!,1,['母湯娃娃菜'],2,"[[6.33, 5.67], [6.67, 6.33]]","['很好吃', '軟爛']",['FOOD#QUALITY']
zho,restaurant,R0587:S022,羊肉片無羊羶，軟而微帶咬感。,1,['羊肉片'],3,"[[6.67, 5.83], [6.67, 6.33]]","['微帶咬感', '無羊羶', '軟']",['FOOD#QUALITY']
zho,restaurant,R0589:S035,三鮮炒麵這道表現普通，只記得它肉絲放很多，但有些沒有炒開。,1,['肉絲'],2,"[[4.25, 5.25], [6.25, 6.5]]","['很多', '沒有炒開']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0595:S025,蛋糕是真的美又好吃。,1,['蛋糕'],2,"[[6.5, 6.0], [6.5, 6.83]]","['好吃', '真的美']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0595:S028,上面的奶油很細緻，吃起來完全不膩口。,1,['奶油'],2,"[[6.25, 6.0], [6.5, 6.0]]","['完全不膩口', '很細緻']",['FOOD#QUALITY']
zho,restaurant,R0596:S029,品項還算是滿豐富的，讓人看得眼花撩亂。,1,['品項'],2,"[[5.88, 6.12], [6.25, 6.12]]","['滿豐富的', '看得眼花撩亂']",['FOOD#STYLE_OPTIONS']
zho,restaurant,R0602:S042,炒飯挺好吃的，炒的粒粒分明。,1,['炒飯'],2,"[[6.0, 5.5], [6.25, 6.25]]","['挺好吃的', '粒粒分明']",['FOOD#QUALITY']
zho,restaurant,R0602:S055,餐後出的冰烏梅汁，好好喝非常解膩。,1,['冰烏梅汁'],2,"[[7.0, 6.0], [7.0, 6.5]]","['好好喝', '非常解膩']",['DRINKS#QUALITY']
zho,restaurant,R0604:S001,不只裝潢復古很有味道，冰品也很厲害哦。,1,['裝潢'],2,"[[6.0, 5.33], [6.83, 6.17]]","['很有味道', '復古']",['AMBIENCE#GENERAL']
zho,restaurant,R0604:S042,圓仔和粉圓不錯QQ的。,1,['圓仔'],2,"[[5.75, 5.5], [6.0, 5.25]]","['QQ的', '不錯']",['FOOD#QUALITY']
zho,restaurant,R0604:S042,圓仔和粉圓不錯QQ的。,1,['粉圓'],2,"[[5.75, 5.5], [6.0, 5.25]]","['QQ的', '不錯']",['FOOD#QUALITY']
zho,restaurant,R0605:S029,草莓偏乾偏酸是較可惜了些。,1,['草莓'],3,"[[4.5, 6.0], [4.67, 5.67]]","['偏乾', '偏酸', '較可惜']",['FOOD#QUALITY']
zho,restaurant,R0613:S037,而私嚐的螺旋蛋是點咖哩必加的選擇，真的很滑嫩很好吃。,1,['螺旋蛋'],3,"[[6.5, 6.5], [6.67, 6.83], [6.83, 6.67]]","['很好吃', '必加的選擇', '真的很滑嫩']",['FOOD#QUALITY']
zho,restaurant,R0613:S042,私嚐的唐揚雞非常軟嫩而且很大塊，吃起來很有飽足感。,1,['唐揚雞'],3,"[[6.33, 5.67], [6.33, 5.83], [6.67, 6.0]]","['很大塊', '很有飽足感', '非常軟嫩']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0613:S048,他們家的烏龍麵是我和兩個孩子的最愛，超Q彈。,1,['烏龍麵'],2,"[[6.75, 6.5], [7.12, 7.12]]","['最愛', '超Q彈']",['FOOD#QUALITY']
zho,restaurant,R0613:S051,廣島炸牡蠣非常酥脆多汁，咬起來外酥內軟。,1,['廣島炸牡蠣'],2,"[[6.5, 5.75], [6.62, 6.75]]","['外酥內軟', '非常酥脆多汁']",['FOOD#QUALITY']
zho,restaurant,R0613:S057,柚子茶甜甜的但不會過甜。,1,['柚子茶'],2,"[[6.25, 6.0], [7.0, 6.0]]","['不會過甜', '甜甜的']",['DRINKS#QUALITY']
zho,restaurant,R0614:S042,午仔魚的肉本來就細緻，烤完後非常之嫩又鮮美。,1,['午仔魚的肉'],3,"[[6.5, 6.17], [6.67, 6.5]]","['細緻', '非常之嫩', '鮮美']",['FOOD#QUALITY']
zho,restaurant,R0614:S055,開心果口味的提拉米蘇也太讓人開心了，美的就像藝術品。,1,['提拉米蘇'],2,"[[7.33, 7.5], [7.67, 7.33]]","['太讓人開心', '美的就像藝術品']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
zho,restaurant,R0615:S007,尤其是炒麵的口感和味道真的超棒，還有肉羹湯真心推薦必點。,1,['肉羹湯'],2,"[[7.0, 6.17], [7.0, 6.5]]","['必點', '真心推薦']",['FOOD#QUALITY']
zho,restaurant,R0615:S018,搭配不油不膩的肉燥真的是好吃。,1,['肉燥'],2,"[[6.5, 5.75], [7.0, 7.0]]","['不油不膩', '真的是好吃']",['FOOD#QUALITY']
zho,restaurant,R0615:S023,好吃必點的肉羹湯，湯裡的肉羹真的超大塊口感也很Q彈。,1,['肉羹湯'],2,"[[6.62, 6.25], [7.25, 7.12]]","['好吃', '必點']",['FOOD#QUALITY']
zho,restaurant,R0615:S025,湯頭喝起來很鮮甜好喝。,1,['湯頭'],2,"[[6.5, 6.0], [6.5, 6.5]]","['好喝', '很鮮甜']",['FOOD#QUALITY']
zho,restaurant,R0618:S020,推薦必點椪糖拿鐵，好喝的拿鐵上頭會舖上酥脆的椪糖。,1,['椪糖拿鐵'],2,"[[6.67, 6.17], [6.67, 6.33]]","['必點', '推薦']",['DRINKS#QUALITY']
zho,restaurant,R0618:S021,拿鐵喝起來順口好喝。,1,['拿鐵'],2,"[[6.83, 6.67], [7.0, 6.67]]","['好喝', '順口']",['DRINKS#QUALITY']
zho,restaurant,R0620:S008,辣菜脯鹹辣好下飯，甜不辣彈Ｑ。,1,['辣菜脯'],2,"[[6.38, 6.0], [6.62, 6.38]]","['好下飯', '鹹辣']",['FOOD#QUALITY']
zho,restaurant,R0620:S011,瘦肉稍乾但有入味。,1,['瘦肉'],2,"[[4.25, 4.75], [5.75, 5.12]]","['入味', '稍乾']",['FOOD#QUALITY']
zho,restaurant,R0620:S020,雞腿外皮偏軟無酥度。,1,['雞腿外皮'],2,"[[4.25, 4.5], [4.5, 4.75]]","['偏軟', '無酥度']",['FOOD#QUALITY']
zho,restaurant,R0623:S009,咖哩一上桌超級香阿，香料味道很豐富且溫和。,1,['香料味道'],2,"[[6.75, 6.25], [7.75, 7.75]]","['很豐富', '溫和']",['FOOD#QUALITY']
zho,restaurant,R0623:S016,整體來說深夜食攤日間部的咖哩真的推，充滿了驚豔感。,1,['咖哩'],2,"[[6.5, 6.33], [6.83, 6.67]]","['充滿了驚豔感', '真的推']",['FOOD#QUALITY']
zho,restaurant,R0630:S003,大推鮪魚起司口味，讓人吃上一口就愛上的好味道。,1,['鮪魚起司口味'],3,"[[6.67, 6.5], [7.33, 7.33], [7.67, 7.33]]","['吃上一口就愛上', '大推', '好味道']",['FOOD#QUALITY']
zho,restaurant,R0636:S010,多樣且超級美味的蔬食料理。,1,['蔬食料理'],2,"[[6.75, 6.12], [7.62, 7.25]]","['多樣', '超級美味']","['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']"
